experiment_name,code_family,control_mode,basis,cycles,workload_id,num_pairs,paired_delta_lfr,paired_bootstrap_std,unpaired_bootstrap_std,std_ratio_unpaired_over_paired,paired_ci_lower,paired_ci_upper,unpaired_ci_lower,unpaired_ci_upper,num_bootstrap,source_data_dir
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r010,10000,-0.003600,0.001224,0.002094,1.711204,-0.005900,-0.001300,-0.007600,0.000100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r030,10000,-0.014000,0.002209,0.003992,1.807032,-0.018700,-0.010200,-0.023100,-0.007700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r050,10000,-0.016900,0.003083,0.005005,1.623173,-0.022300,-0.009800,-0.024800,-0.006600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r070,10000,-0.029800,0.003364,0.004891,1.453868,-0.036300,-0.023600,-0.039600,-0.018800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r090,10000,-0.026800,0.003935,0.006570,1.669613,-0.034100,-0.019300,-0.039400,-0.013800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r110,10000,-0.031100,0.003943,0.005415,1.373226,-0.037600,-0.021900,-0.041400,-0.020600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r130,10000,-0.027000,0.003781,0.006137,1.623297,-0.033000,-0.018600,-0.040000,-0.016000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r150,10000,-0.039100,0.004410,0.006158,1.396561,-0.046200,-0.030000,-0.049900,-0.027700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_Z_r010,10000,-0.002200,0.001138,0.002121,1.863958,-0.004500,0.000300,-0.006300,0.001600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_Z_r030,10000,-0.008100,0.001851,0.003596,1.942632,-0.011600,-0.004500,-0.015100,-0.000700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_Z_r050,10000,-0.014800,0.002601,0.004015,1.543518,-0.018400,-0.008200,-0.023200,-0.006500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_Z_r070,10000,-0.013500,0.002931,0.004325,1.475856,-0.019000,-0.008200,-0.021300,-0.004500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_Z_r090,10000,-0.012200,0.002607,0.005395,2.069871,-0.016200,-0.007100,-0.021600,0.000000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_Z_r110,10000,-0.016400,0.003279,0.005550,1.692592,-0.021200,-0.009400,-0.026000,-0.004900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_Z_r130,10000,-0.028300,0.003302,0.006210,1.881012,-0.035600,-0.022700,-0.039900,-0.015900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_Z_r150,10000,-0.026400,0.004439,0.006521,1.468908,-0.038100,-0.018800,-0.037900,-0.011100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_X_r010,10000,-0.003100,0.001080,0.001995,1.847202,-0.005300,-0.001100,-0.007800,0.000800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_X_r030,10000,-0.008100,0.001699,0.003363,1.980170,-0.011400,-0.004900,-0.014300,-0.001500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_X_r050,10000,-0.012900,0.002049,0.004166,2.032744,-0.017300,-0.008800,-0.022600,-0.003000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_X_r070,10000,-0.016500,0.002690,0.004510,1.676751,-0.021500,-0.011200,-0.027700,-0.010100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_X_r090,10000,-0.020100,0.002901,0.005250,1.809578,-0.026100,-0.014900,-0.030400,-0.009800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_X_r110,10000,-0.022400,0.002934,0.005594,1.906767,-0.028100,-0.016900,-0.031200,-0.012300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_X_r130,10000,-0.022900,0.002963,0.005974,2.016341,-0.027800,-0.016500,-0.033400,-0.008400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_X_r150,10000,-0.026500,0.003116,0.005589,1.793417,-0.032700,-0.021300,-0.037500,-0.017900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_Z_r010,10000,-0.001000,0.000801,0.001772,2.212027,-0.002300,0.000700,-0.004100,0.003100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_Z_r030,10000,-0.007600,0.001638,0.003430,2.094485,-0.010800,-0.004600,-0.014800,-0.001900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_Z_r050,10000,-0.013700,0.002250,0.004206,1.869485,-0.017500,-0.009600,-0.022500,-0.004700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_Z_r070,10000,-0.018400,0.002189,0.004995,2.281545,-0.022000,-0.014100,-0.027800,-0.007500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_Z_r090,10000,-0.016000,0.002550,0.005638,2.211392,-0.020200,-0.010800,-0.025700,-0.004700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_Z_r110,10000,-0.022300,0.003010,0.005204,1.728791,-0.027300,-0.016000,-0.031500,-0.012200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_Z_r130,10000,-0.031200,0.002547,0.006131,2.407387,-0.035600,-0.025300,-0.041900,-0.019500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+4j_Z_r150,10000,-0.022100,0.003049,0.005179,1.698546,-0.029000,-0.016100,-0.032400,-0.011500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+4j/Z/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d7_0+0j_X_r010,10000,-0.003500,0.000741,0.001614,2.177347,-0.005000,-0.002000,-0.006600,-0.000400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d7_0+0j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d7_0+0j_X_r030,10000,-0.007100,0.001537,0.002326,1.513132,-0.010000,-0.004300,-0.011200,-0.002600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d7_0+0j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d7_0+0j_X_r050,10000,-0.007900,0.001751,0.002962,1.691605,-0.011100,-0.003600,-0.014500,-0.003000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d7_0+0j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d7_0+0j_X_r070,10000,-0.012100,0.002069,0.003652,1.765103,-0.017200,-0.008800,-0.018700,-0.005500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d7_0+0j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d7_0+0j_X_r090,10000,-0.017000,0.002538,0.004367,1.720946,-0.022900,-0.011600,-0.026100,-0.007600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d7_0+0j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d7_0+0j_X_r110,10000,-0.017600,0.002770,0.004744,1.712641,-0.023000,-0.012000,-0.025900,-0.007500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d7_0+0j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d7_0+0j_X_r130,10000,-0.016200,0.002842,0.004636,1.631128,-0.021100,-0.009900,-0.026000,-0.006900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d7_0+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d7_0+0j_X_r150,10000,-0.027000,0.002880,0.005024,1.744467,-0.033000,-0.021400,-0.034500,-0.015700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d7_0+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d7_0+0j_Z_r010,10000,-0.001500,0.000649,0.001147,1.766789,-0.002700,-0.000200,-0.003500,0.000900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d7_0+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d7_0+0j_Z_r030,10000,-0.006200,0.001162,0.002529,2.176604,-0.008400,-0.004200,-0.010800,-0.001400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d7_0+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d7_0+0j_Z_r050,10000,-0.006800,0.001575,0.002745,1.743352,-0.009300,-0.003700,-0.011500,-0.000900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d7_0+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d7_0+0j_Z_r070,10000,-0.009700,0.001646,0.003708,2.253126,-0.013500,-0.007100,-0.017400,-0.003500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d7_0+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d7_0+0j_Z_r090,10000,-0.009000,0.002142,0.003795,1.771750,-0.011700,-0.004100,-0.015000,-0.000400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d7_0+0j/Z/r090
