analysis_scope,unit_id,intervention,num_pairs,rescued_failure_count,induced_failure_count,discordant_pair_count,paired_delta_lfr,net_rescue_rate,effect_direction,mcnemar_exact_p,holm_adjusted_p,significant_after_holm_0_05,interpretation,source_artifact
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q4_5_X_r09|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,903,603,1506,-0.030000,0.030000,rescues_more_than_induces,1.0755e-14,6.5584e-11,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q4_5_X_r13|dem_correlations,dem_correlations,10000,965,779,1744,-0.018600,0.018600,rescues_more_than_induces,9.25414e-06,0.035869,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q4_5_X_r13|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1189,926,2115,-0.026300,0.026300,rescues_more_than_induces,1.1696e-08,6.02344e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q4_5_X_r13|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1108,875,1983,-0.023300,0.023300,rescues_more_than_induces,1.83204e-07,0.000865456,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q4_5_X_r17|dem_correlations,dem_correlations,10000,1114,906,2020,-0.020800,0.020800,rescues_more_than_induces,4.03552e-06,0.0164528,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q4_5_X_r17|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1363,1049,2412,-0.031400,0.031400,rescues_more_than_induces,1.74848e-10,9.83695e-07,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q4_5_X_r17|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1240,952,2192,-0.028800,0.028800,rescues_more_than_induces,8.32553e-10,4.55823e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q4_5_X_r21|dem_correlations,dem_correlations,10000,1306,1064,2370,-0.024200,0.024200,rescues_more_than_induces,7.25029e-07,0.00323218,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q4_5_X_r21|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1577,1239,2816,-0.033800,0.033800,rescues_more_than_induces,2.04381e-10,1.1476e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q4_5_X_r21|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1461,1165,2626,-0.029600,0.029600,rescues_more_than_induces,8.28219e-09,4.3084e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q4_5_X_r25|dem_correlations,dem_correlations,10000,1392,1176,2568,-0.021600,0.021600,rescues_more_than_induces,2.18561e-05,0.0801245,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q4_5_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1651,1351,3002,-0.030000,0.030000,rescues_more_than_induces,4.72062e-08,0.000232821,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q4_5_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1555,1299,2854,-0.025600,0.025600,rescues_more_than_induces,1.78564e-06,0.00762647,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r05|dem_correlations,dem_correlations,10000,378,341,719,-0.003700,0.003700,rescues_more_than_induces,0.17937,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,472,348,820,-0.012400,0.012400,rescues_more_than_induces,1.68481e-05,0.0629277,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r05|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,431,323,754,-0.010800,0.010800,rescues_more_than_induces,9.50612e-05,0.307143,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r09|dem_correlations,dem_correlations,10000,624,488,1112,-0.013600,0.013600,rescues_more_than_induces,5.05488e-05,0.171765,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r09|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,742,518,1260,-0.022400,0.022400,rescues_more_than_induces,3.00579e-10,1.67423e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r09|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,679,472,1151,-0.020700,0.020700,rescues_more_than_induces,1.14385e-09,6.23284e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r13|dem_correlations,dem_correlations,10000,842,753,1595,-0.008900,0.008900,rescues_more_than_induces,0.0275321,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r13|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1011,784,1795,-0.022700,0.022700,rescues_more_than_induces,9.23724e-08,0.000445882,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r13|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,917,722,1639,-0.019500,0.019500,rescues_more_than_induces,1.60796e-06,0.00690458,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r17|dem_correlations,dem_correlations,10000,941,875,1816,-0.006600,0.006600,rescues_more_than_induces,0.127161,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r17|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1123,957,2080,-0.016600,0.016600,rescues_more_than_induces,0.000295035,0.849701,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r17|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1058,848,1906,-0.021000,0.021000,rescues_more_than_induces,1.65256e-06,0.00708618,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r21|dem_correlations,dem_correlations,10000,1184,1053,2237,-0.013100,0.013100,rescues_more_than_induces,0.00597292,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r21|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1369,1096,2465,-0.027300,0.027300,rescues_more_than_induces,4.16092e-08,0.000206215,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r21|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1303,943,2246,-0.036000,0.036000,rescues_more_than_induces,3.17163e-14,1.92518e-10,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r25|dem_correlations,dem_correlations,10000,1337,1181,2518,-0.015600,0.015600,rescues_more_than_induces,0.00200309,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1563,1297,2860,-0.026600,0.026600,rescues_more_than_induces,7.09919e-07,0.0031705,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_3_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1437,1184,2621,-0.025300,0.025300,rescues_more_than_induces,8.39576e-07,0.00372772,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_5_X_r05|dem_correlations,dem_correlations,10000,620,459,1079,-0.016100,0.016100,rescues_more_than_induces,1.06345e-06,0.00467174,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_5_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,756,546,1302,-0.021000,0.021000,rescues_more_than_induces,6.46186e-09,3.38278e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_5_X_r05|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,700,605,1305,-0.009500,0.009500,rescues_more_than_induces,0.00923979,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_25_d3_at_q6_5_X_r09|dem_correlations,dem_correlations,10000,790,685,1475,-0.010500,0.010500,rescues_more_than_induces,0.00675067,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
