experiment_name,code_family,control_mode,basis,cycle_dir,cycles,workload_id,baseline_decoder_pathway,intervened_decoder_pathway,num_pairs,valid_pairs,invalid_pairs,baseline_failure_count,intervened_failure_count,rescued_failure_count,induced_failure_count,unchanged_failure_count,unchanged_success_count,net_rescue_count,baseline_lfr,intervened_lfr,paired_delta_lfr,net_rescue_rate,rescue_rate_among_baseline_failures,induction_rate_among_baseline_successes,pairing_violation_rate,source_data_dir
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r030,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,599,560,163,124,436,9277,39,0.059900,0.056000,-0.003900,0.003900,0.272120,0.013190,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r050,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,903,780,276,153,627,8944,123,0.090300,0.078000,-0.012300,0.012300,0.305648,0.016819,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r070,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1270,1110,378,218,892,8512,160,0.127000,0.111000,-0.016000,0.016000,0.297638,0.024971,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r090,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1488,1344,430,286,1058,8226,144,0.148800,0.134400,-0.014400,0.014400,0.288978,0.033600,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r110,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1734,1525,535,326,1199,7940,209,0.173400,0.152500,-0.020900,0.020900,0.308535,0.039439,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r130,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2049,1833,575,359,1474,7592,216,0.204900,0.183300,-0.021600,0.021600,0.280625,0.045152,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r150,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+0j_Z_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2287,2055,663,431,1624,7282,232,0.228700,0.205500,-0.023200,0.023200,0.289899,0.055880,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r010,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,221,212,49,40,172,9739,9,0.022100,0.021200,-0.000900,0.000900,0.221719,0.004090,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r030,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,606,551,162,107,444,9287,55,0.060600,0.055100,-0.005500,0.005500,0.267327,0.011390,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r050,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,930,896,221,187,709,8883,34,0.093000,0.089600,-0.003400,0.003400,0.237634,0.020617,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r070,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1324,1151,397,224,927,8452,173,0.132400,0.115100,-0.017300,0.017300,0.299849,0.025818,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r090,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1581,1482,419,320,1162,8099,99,0.158100,0.148200,-0.009900,0.009900,0.265022,0.038009,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r110,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1840,1710,499,369,1341,7791,130,0.184000,0.171000,-0.013000,0.013000,0.271196,0.045221,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r130,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2088,1941,599,452,1489,7460,147,0.208800,0.194100,-0.014700,0.014700,0.286877,0.057128,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r150,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_X_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2312,2203,643,534,1669,7154,109,0.231200,0.220300,-0.010900,0.010900,0.278114,0.069459,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r010,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,163,141,55,33,108,9804,22,0.016300,0.014100,-0.002200,0.002200,0.337423,0.003355,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r030,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,536,435,191,90,345,9374,101,0.053600,0.043500,-0.010100,0.010100,0.356343,0.009510,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r050,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,897,727,316,146,581,8957,170,0.089700,0.072700,-0.017000,0.017000,0.352285,0.016039,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r070,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1123,964,378,219,745,8658,159,0.112300,0.096400,-0.015900,0.015900,0.336598,0.024670,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r090,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1383,1175,462,254,921,8363,208,0.138300,0.117500,-0.020800,0.020800,0.334056,0.029477,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r110,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1666,1435,564,333,1102,8001,231,0.166600,0.143500,-0.023100,0.023100,0.338535,0.039957,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r130,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1875,1658,649,432,1226,7693,217,0.187500,0.165800,-0.021700,0.021700,0.346133,0.053169,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r150,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_0+4j_Z_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2126,1872,731,477,1395,7397,254,0.212600,0.187200,-0.025400,0.025400,0.343838,0.060579,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_0+4j/Z/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r010,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,275,239,89,53,186,9672,36,0.027500,0.023900,-0.003600,0.003600,0.323636,0.005450,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r030,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,886,746,331,191,555,8923,140,0.088600,0.074600,-0.014000,0.014000,0.373589,0.020957,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r050,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1366,1197,486,317,880,8317,169,0.136600,0.119700,-0.016900,0.016900,0.355783,0.036715,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r070,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1862,1564,669,371,1193,7767,298,0.186200,0.156400,-0.029800,0.029800,0.359291,0.045589,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r090,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2107,1839,763,495,1344,7398,268,0.210700,0.183900,-0.026800,0.026800,0.362126,0.062714,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r090
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r110,110,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2468,2157,918,607,1550,6925,311,0.246800,0.215700,-0.031100,0.031100,0.371961,0.080589,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r110
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r130,130,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2919,2649,1089,819,1830,6262,270,0.291900,0.264900,-0.027000,0.027000,0.373073,0.115662,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,X,r150,150,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_X_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3160,2769,1248,857,1912,5983,391,0.316000,0.276900,-0.039100,0.039100,0.394937,0.125292,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r010,10,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_Z_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,242,220,74,52,168,9706,22,0.024200,0.022000,-0.002200,0.002200,0.305785,0.005329,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r030,30,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_Z_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,689,608,196,115,493,9196,81,0.068900,0.060800,-0.008100,0.008100,0.284470,0.012351,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r050,50,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_Z_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1068,920,346,198,722,8734,148,0.106800,0.092000,-0.014800,0.014800,0.323970,0.022167,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r070,70,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_Z_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1448,1313,417,282,1031,8270,135,0.144800,0.131300,-0.013500,0.013500,0.287983,0.032975,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning,surface_code_memory,traditional_calibration_and_rl_fine_tuning,Z,r090,90,surface_code_distance_3_5_7_traditional_calibration_and_rl_fine_tuning_d5_4+0j_Z_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1765,1643,490,368,1275,7867,122,0.176500,0.164300,-0.012200,0.012200,0.277620,0.044687,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration_and_rl_fine_tuning/d5_4+0j/Z/r090
